"Date","O18"
1939-01-15,-5.58282613754272
1939-02-15,-3.44722437858582
1939-03-15,-3.69280123710632
1939-04-15,-3.75518226623535
1939-05-15,-3.90812397003174
1939-06-15,-5.56188201904297
1939-07-15,-5.99845790863037
1939-08-15,-5.98321294784546
1939-09-15,-6.95510530471802
1939-10-15,-4.38792705535889
1939-11-15,-6.0320611000061
1939-12-15,-5.85068082809448
1940-01-15,-3.76820731163025
1940-02-15,-3.23826932907104
1940-03-15,-2.84624218940735
1940-04-15,-5.21105432510376
1940-05-15,-5.21093034744263
1940-06-15,-6.99002027511597
1940-07-15,-5.46638631820679
1940-08-15,-6.84798860549927
1940-09-15,-5.89734649658203
1940-10-15,-5.19126129150391
1940-11-15,-3.29058384895325
1940-12-15,-3.36928820610046
1941-01-15,-4.19390201568604
1941-02-15,-3.92601919174194
1941-03-15,-3.16734480857849
1941-04-15,-3.96808671951294
1941-05-15,-4.18502759933472
1941-06-15,-7.45430135726929
1941-07-15,-4.15418386459351
1941-08-15,-5.21565389633179
1941-09-15,-2.62085723876953
1941-10-15,-4.20851993560791
1941-11-15,-3.06509017944336
1941-12-15,-4.67618751525879
1942-01-15,-5.15554904937744
1942-02-15,-3.60904335975647
1942-03-15,-4.81424045562744
1942-04-15,-5.89793968200684
1942-05-15,-5.31119203567505
1942-06-15,-5.25168371200562
1942-07-15,-7.25373220443726
1942-08-15,-6.87095546722412
1942-09-15,-3.11719393730164
1942-10-15,-3.22642183303833
1942-11-15,-3.27278017997742
1942-12-15,-4.26198768615723
1943-01-15,-3.3163378238678
1943-02-15,-5.44788551330566
1943-03-15,-3.18025970458984
1943-04-15,-5.31922817230225
1943-05-15,-4.29054641723633
1943-06-15,-5.3667516708374
1943-07-15,-7.34422063827515
1943-08-15,-5.96361923217773
1943-09-15,-5.71675729751587
1943-10-15,-3.99540424346924
1943-11-15,-4.11299991607666
1943-12-15,-3.0890429019928
1944-01-15,-3.54187870025635
1944-02-15,-4.60164165496826
1944-03-15,-4.62273740768433
1944-04-15,-3.74852347373962
1944-05-15,-5.81051015853882
1944-06-15,-5.88904809951782
1944-07-15,-5.11114978790283
1944-08-15,-4.7199592590332
1944-09-15,-4.46732950210571
1944-10-15,-4.48550844192505
1944-11-15,-5.81984663009644
1944-12-15,-3.99774146080017
1945-01-15,-4.12096071243286
1945-02-15,-3.35827112197876
1945-03-15,-4.51349544525146
1945-04-15,-4.94863653182983
1945-05-15,-4.85380077362061
1945-06-15,-4.86850738525391
1945-07-15,-5.87954711914062
1945-08-15,-6.89511060714722
1945-09-15,-7.00330209732056
1945-10-15,-5.12324142456055
1945-11-15,-4.17159605026245
1945-12-15,-4.40629577636719
1946-01-15,-4.55948448181152
1946-02-15,-4.08451795578003
1946-03-15,-2.01416230201721
1946-04-15,-3.69914579391479
1946-05-15,-6.4170241355896
1946-06-15,-3.81528806686401
1946-07-15,-6.39029788970947
1946-08-15,-5.58078527450562
1946-09-15,-5.02722549438477
1946-10-15,-2.43947553634644
1946-11-15,-3.60157227516174
1946-12-15,-2.84345626831055
1947-01-15,-5.35779523849487
1947-02-15,-3.89859437942505
1947-03-15,-4.33389520645142
1947-04-15,-6.03848886489868
1947-05-15,-5.36030673980713
1947-06-15,-7.11932134628296
1947-07-15,-6.68214654922485
1947-08-15,-5.67478132247925
1947-09-15,-5.22232437133789
